Unnamed: 0,o__,o__Acidimicrobiales,o__Acidobacteriales,o__Actinomycetales,o__Aeromonadales,o__Alteromonadales,o__Anaeroplasmatales,o__Aquificales,o__Bacillales,o__Bacteroidales,o__Bifidobacteriales,o__Burkholderiales,o__CW040,o__Campylobacterales,o__Cardiobacteriales,o__Caulobacterales,o__Chlorophyta,o__Clostridiales,o__Coriobacteriales,o__Cytophagales,o__Deinococcales,o__Desulfovibrionales,o__EW055,o__Enterobacteriales,o__Erysipelotrichales,o__Flavobacteriales,o__Fusobacteriales,o__Gemellales,o__Halanaerobiales,o__I025,o__IS-44,o__Lactobacillales,o__ML615J-28,o__MLE1-12,o__Neisseriales,o__Nitrospirales,o__Oceanospirillales,o__Pasteurellales,o__Pseudomonadales,o__RB41,o__RF32,o__RF39,o__Rhizobiales,o__Rhodobacterales,o__Rhodocyclales,o__Rhodospirillales,o__Rickettsiales,o__SC-I-84,o__SHA-98,o__Sphingobacteriales,o__Sphingomonadales,o__Spirochaetales,o__Streptophyta,o__Synergistales,o__Turicibacterales,o__Verrucomicrobiales,o__Victivallales,o__WD2101,o__Xanthomonadales,o__YS2,o__[Brachyspirales],o__[Cerasicoccales],o__[Saprospirales]
HMP2_J45171_1_ST_T0_B0_0120_ZOZOW1T-7018-2_APATM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9316.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,6130.0,8.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,25.0,0.0,0.0,9.0,0.0,0.0,0.0
HMP2_J00878_1_ST_T0_B0_0120_ZMBVNFM-04_AA31J,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,18185.0,21.0,1464.0,0.0,0.0,0.0,0.0,0.0,14186.0,152.0,0.0,0.0,266.0,0.0,19.0,70.0,0.0,0.0,0.0,25.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,7325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79840_1_ST_T0_B0_0120_ZPDABJR-3014_B64B9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7993.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,4795.0,35.0,0.0,0.0,4.0,0.0,1.0,171.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0
HMP2_J00832_1_ST_T0_B0_0122_ZMGT937-02_AA31J,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31396.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19312.0,680.0,0.0,0.0,0.0,0.0,3.0,260.0,0.0,0.0,0.0,48.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45099_1_ST_T0_B0_0120_ZUPAQVU-07_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6749.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,6560.0,33.0,0.0,0.0,6.0,0.0,0.0,90.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,27.0,0.0,0.0,4.0,0.0,0.0,0.0
HMP2_J45515_1_ST_T0_B0_0120_ZVM4N7A-6012-AL2_AWBGH,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20395.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3521.0,69.0,0.0,0.0,2.0,0.0,34.0,68.0,0.0,0.0,0.0,36.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HMP2_J45121_1_ST_T0_B0_0120_ZR3WH7V-6016_APAJ2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10862.0,2.0,140.0,0.0,2.0,0.0,0.0,0.0,5816.0,47.0,0.0,0.0,5.0,0.0,0.0,14.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
HMP2_J79853_1_ST_T0_B0_0120_ZPDABJR-6011_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4272.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,4854.0,48.0,0.0,0.0,1.0,0.0,10.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
HMP2_J43805_1_ST_T0_B0_0120_ZLZNCLZ-08_ANBEN,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3999.0,2.0,919.0,0.0,0.0,0.0,0.0,0.0,15234.0,24.0,0.0,0.0,2.0,0.0,2.0,221.0,0.0,0.0,0.0,118.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79956_1_ST_T0_B0_0120_ZX52KVK-8012_B64B9,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1204.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,5189.0,178.0,0.0,0.0,0.0,0.0,19.0,187.0,0.0,0.0,0.0,4.0,0.0,0.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79820_1_ST_T0_B0_0120_ZYHHR4Z-11_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10110.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3019.0,100.0,0.0,0.0,0.0,0.0,408.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45224_1_ST_T0_B0_0120_ZOZOW1T-6033-2B_APATM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4455.0,0.0,173.0,0.0,0.0,0.0,0.0,0.0,16119.0,25.0,0.0,0.0,3.0,0.0,0.0,33.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,1.0,31.0,22.0,0.0,0.0,185.0,0.0,0.0,0.0
HMP2_J28643_1_ST_T0_B0_0120_ZYHHR4Z-2021-AL1_AVTWA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3969.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1793.0,56.0,0.0,0.0,1.0,0.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79901_1_ST_T0_B0_0120_ZOZOW1T-7036_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8181.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,9127.0,106.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,51.0,0.0,0.0,68.0,0.0,0.0,0.0
HMP2_J00851_1_ST_T0_B0_0122_ZL9BTWF-04_AA31J,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,16331.0,0.0,850.0,0.0,0.0,0.0,1.0,0.0,4719.0,67.0,0.0,0.0,0.0,0.0,2.0,268.0,0.0,144.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79782_1_ST_T0_B0_0120_ZQFL1P3-6032_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3427.0,0.0,135.0,0.0,1.0,0.0,0.0,0.0,5538.0,60.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45372_1_ST_T0_B0_0120_ZY39SN0-02_APB4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8364.0,0.0,519.0,0.0,0.0,0.0,0.0,0.0,7926.0,79.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79869_1_ST_T0_B0_0120_ZL63I8R-14_B86HB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19150.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,21067.0,201.0,0.0,0.0,10.0,0.0,1.0,23.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,95.0,0.0,0.0,976.0,0.0,0.0,0.0
HMP2_J45265_1_ST_T0_B0_0120_ZOZOW1T-6023-2_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10057.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,2660.0,1.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,338.0,0.0,0.0,0.0
HMP2_J00828_1_ST_T0_B0_0120_ZN9YTFN-1013_AA31J,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27888.0,10.0,466.0,0.0,0.0,0.0,0.0,0.0,19336.0,215.0,0.0,0.0,25.0,0.0,3.0,75.0,0.0,0.0,1.0,36.0,0.0,0.0,243.0,12.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,21.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J43837_1_ST_T0_B0_0120_ZVBQY1N-6013_ANBEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4437.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,1816.0,26.0,0.0,0.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45406_1_ST_T0_B0_0120_ZVGW5FI-01X_APB4D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14132.0,0.0,666.0,0.0,0.0,0.0,0.0,0.0,11558.0,1303.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79891_1_ST_T0_B0_0120_ZOZOW1T-7035_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10645.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,5076.0,37.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HMP2_J79814_1_ST_T0_B0_0120_ZPDABJR-6037_B64B9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7046.0,0.0,95.0,0.0,2.0,0.0,0.0,0.0,5414.0,46.0,0.0,0.0,2.0,0.0,1.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,1.0,0.0,0.0,73.0,0.0,0.0,0.0
HMP2_J00891_1_ST_T0_B0_0122_ZJTKAE3-01_AA31J,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,19815.0,12.0,1251.0,0.0,0.0,0.0,0.0,0.0,9843.0,417.0,0.0,0.0,296.0,0.0,19.0,278.0,0.0,5.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45525_1_ST_T0_B0_0120_ZVM4N7A-6013_AWBGH,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,5113.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,12734.0,517.0,0.0,0.0,7.0,0.0,31.0,351.0,0.0,0.0,4.0,5.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
HMP2_J00856_1_ST_T0_B0_0122_ZKVR426-01_AA31J,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14047.0,2.0,352.0,0.0,0.0,0.0,0.0,0.0,16887.0,28.0,0.0,0.0,16.0,0.0,2.0,302.0,0.0,1.0,0.0,25.0,0.0,0.0,4.0,64.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,547.0,3.0,0.0,0.0,324.0,0.0,0.0,0.0
HMP2_J80047_1_ST_T0_B0_0120_ZUL3S6O-2015_B86HB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11062.0,0.0,271.0,0.0,0.0,0.0,0.0,0.0,12783.0,38.0,0.0,0.0,4.0,0.0,10.0,57.0,0.0,0.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J00829_1_ST_T0_B0_0120_ZN9YTFN-1014_AA31J,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15727.0,26.0,351.0,0.0,0.0,0.0,0.0,0.0,22112.0,295.0,0.0,0.0,55.0,0.0,2.0,75.0,0.0,1.0,0.0,756.0,0.0,0.0,160.0,4.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,214.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79983_1_ST_T0_B0_0120_ZN3TBJM-2053_B86HB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23903.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,21686.0,162.0,0.0,0.0,16.0,0.0,2.0,773.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J66966_1_ST_T0_B0_0120_ZS78KHV-6014_APATM,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2232.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,15532.0,809.0,0.0,0.0,2.0,1.0,2.0,1653.0,0.0,0.0,0.0,13.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
HMP2_J45350_1_ST_T0_B0_0120_ZLTUJTN-2013_APB4D,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10023.0,0.0,1234.0,0.0,0.0,0.0,0.0,0.0,2755.0,295.0,0.0,0.0,55.0,0.0,1.0,36.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J00835_1_ST_T0_B0_0122_ZLZQMEV-01_AA31J,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,19364.0,2.0,24.0,1.0,3.0,1.0,1.0,0.0,13063.0,290.0,0.0,0.0,153.0,0.0,20.0,817.0,0.0,23.0,17.0,61.0,0.0,0.0,1423.0,0.0,0.0,6.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,5.0,4417.0,61.0,0.0,0.0,14.0,0.0,0.0,0.0
HMP2_J45423_1_ST_T0_B0_0120_ZY9XQJP-03_APB4D,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,0.0,5362.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,11795.0,44.0,0.0,0.0,4.0,0.0,1.0,87.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0
HMP2_J08160_1_ST_T0_B0_0120_ZOZOW1T-6015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55069.0,0.0,349.0,0.0,9.0,0.0,0.0,0.0,32180.0,131.0,0.0,0.0,24.0,0.0,2.0,727.0,0.0,0.0,0.0,88.0,0.0,0.0,12.0,121.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,38.0,2117.0,72.0,0.0,0.0,46.0,0.0,0.0,0.0
HMP2_J45248_1_ST_T0_B0_0120_ZOZOW1T-6038-1_APAJ2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5133.0,1.0,242.0,0.0,0.0,0.0,0.0,0.0,8161.0,25.0,0.0,0.0,19.0,0.0,0.0,31.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,16.0,0.0,0.0,30.0,0.0,0.0,0.0
HMP2_J45258_1_ST_T0_B0_0120_ZOZOW1T-6021-2_APAJ2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6541.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,5913.0,47.0,0.0,0.0,22.0,0.0,10.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,15.0,0.0,0.0,2651.0,0.0,0.0,0.0
HMP2_J09155_1_ST_T0_B0_0120_ZYHHR4Z-1024_ADM3N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7892.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1480.0,41.0,0.0,0.0,2.0,0.0,2812.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79875_1_ST_T0_B0_0120_ZL9BTWF-6014_B86HB,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,25703.0,0.0,2045.0,0.0,0.0,0.0,0.0,0.0,2631.0,123.0,0.0,0.0,9.0,0.0,1.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J45288_1_ST_T0_B0_0120_ZOZOW1T-6027-3_APATM,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7906.0,0.0,871.0,0.0,0.0,0.0,0.0,0.0,10452.0,22.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,8.0,48.0,76.0,0.0,0.0,128.0,0.0,0.0,0.0
HMP2_J43810_1_ST_T0_B0_0120_ZLZNCLZ-1036_ANBEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5001.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,3065.0,1.0,0.0,0.0,0.0,0.0,15.0,39.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79974_1_ST_T0_B0_0120_ZUF48YS-07_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,381.0,17.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMP2_J79826_1_ST_T0_B0_0120_ZKFV71L-6022_B64B9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8608.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,7343.0,54.0,0.0,0.0,2.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0
HMP2_J09112_1_ST_T0_B0_0120_ZK4CK8Y-05_ADM3N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5267.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,11176.0,17.0,0.0,0.0,3.0,0.0,0.0,305.0,0.0,1.0,0.0,30.0,0.0,0.0,4.0,95.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,39.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,353.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
HMP2_J28669_1_ST_T0_B0_0120_ZKVR426-2014_AVTWA,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8021.0,1.0,136.0,0.0,0.0,0.0,0.0,0.0,3893.0,25.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,2.0,0.0,0.0,34.0,0.0,0.0,0.0
