Unnamed: 0,f__,f__Acetobacteraceae,f__Acidobacteriaceae,f__Actinomycetaceae,f__Aerococcaceae,f__Aeromonadaceae,f__Alcaligenaceae,f__Alicyclobacillaceae,f__Anaeroplasmataceae,f__Aquificaceae,f__BS11,f__Bacillaceae,f__Bacteroidaceae,f__Beijerinckiaceae,f__Bifidobacteriaceae,f__Brachyspiraceae,f__Bradyrhizobiaceae,f__Brevibacteriaceae,f__Brucellaceae,f__Burkholderiaceae,f__Campylobacteraceae,f__Cardiobacteriaceae,f__Carnobacteriaceae,f__Caulobacteraceae,f__Chitinophagaceae,f__Christensenellaceae,f__Clostridiaceae,f__Comamonadaceae,f__Coriobacteriaceae,f__Corynebacteriaceae,f__Cytophagaceae,f__Dehalobacteriaceae,f__Deinococcaceae,f__Dermabacteraceae,f__Desulfovibrionaceae,f__Dethiosulfovibrionaceae,f__Dietziaceae,f__Ellin6075,f__Enterobacteriaceae,f__Enterococcaceae,f__Erysipelotrichaceae,f__Erythrobacteraceae,f__EtOH8,f__Eubacteriaceae,f__F16,f__Flavobacteriaceae,f__Fusobacteriaceae,f__Gemellaceae,f__Geodermatophilaceae,f__Gordoniaceae,f__Halanaerobiaceae,f__Halomonadaceae,f__Helicobacteraceae,f__Hyphomicrobiaceae,f__Iamiaceae,f__Intrasporangiaceae,f__Kineosporiaceae,f__Lachnospiraceae,f__Lactobacillaceae,f__Leptotrichiaceae,f__Leuconostocaceae,f__Listeriaceae,f__Methylobacteriaceae,f__Microbacteriaceae,f__Micrococcaceae,f__Moraxellaceae,f__Neisseriaceae,f__Nitrospiraceae,f__Nocardiaceae,f__Nocardioidaceae,f__Oxalobacteraceae,f__Paenibacillaceae,f__Pasteurellaceae,f__Peptococcaceae,f__Peptostreptococcaceae,f__Phyllobacteriaceae,f__Planococcaceae,f__Porphyromonadaceae,f__Prevotellaceae,f__Propionibacteriaceae,f__Pseudomonadaceae,f__Pseudonocardiaceae,f__RF16,f__Rhizobiaceae,f__Rhodobacteraceae,f__Rhodocyclaceae,f__Rhodospirillaceae,f__Rikenellaceae,f__Rs-045,f__Ruminococcaceae,f__S24-7,f__Shewanellaceae,f__Sinobacteraceae,f__Sphingobacteriaceae,f__Sphingomonadaceae,f__Spirochaetaceae,f__Sporichthyaceae,f__Staphylococcaceae,f__Streptococcaceae,f__Succinivibrionaceae,f__Synergistaceae,f__Turicibacteraceae,f__Veillonellaceae,f__Verrucomicrobiaceae,f__Victivallaceae,f__Xanthobacteraceae,f__Xanthomonadaceae,f__mitochondria,f__[Barnesiellaceae],f__[Cerasicoccaceae],f__[Mogibacteriaceae],f__[Odoribacteraceae],f__[Paraprevotellaceae],f__[Tissierellaceae],f__[Weeksellaceae]
HMP2_J79968_1_ST_T0_B0_0120_ZOZOW1T-7044_B64B9,940,0,0,1,0,0,117,0,0,0,0,0,4190,0,0,0,0,0,0,0,0,0,0,0,0,20,37,0,24,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,157,0,0,0,0,0,0,0,0,0,266,0,1907,35,0,0,0,0,0,0,1,1,0,0,27,65,4,9,0,0,0,34,0,2,10,198,0,0
HMP2_J45157_1_ST_T0_B0_0120_ZOZOW1T-6042-3_APATM,1138,0,0,0,0,0,58,0,0,0,0,0,10062,0,0,0,0,0,0,0,0,0,0,0,0,77,22,0,7,0,0,0,0,0,1,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1057,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,328,0,0,0,0,0,0,0,0,1,256,0,2459,21,0,0,0,0,0,0,0,0,0,0,0,160,0,17,0,0,0,34,0,0,42,117,0,0
HMP2_J09147_1_ST_T0_B0_0120_ZVNCGHM-1015_ADM3N,910,0,0,0,0,0,361,0,0,0,0,0,13637,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,32,0,0,0,0,0,1,0,0,0,6,0,204,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,0,1851,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,1,98,0,0,394,0,0,0,0,0,0,0,0,0,2320,0,1495,0,0,0,0,0,0,0,0,0,0,0,18,33,395,22,0,0,0,5,0,13,66,208,1,0
HMP2_J15243_1_ST_T0_B0_0120_ZVM4N7A-01_AELNK,1738,0,0,0,0,0,0,0,0,0,0,0,15467,0,1,0,0,0,0,0,1,0,0,0,0,3,77,0,29,0,0,0,0,0,1,0,0,0,29,1,1212,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,7007,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,368,0,0,0,0,0,0,0,0,0,506,0,3025,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,165,0,22,23,280,0,0
HMP2_J79930_1_ST_T0_B0_0120_ZL9BTWF-6015_B64B9,8745,0,0,0,0,0,461,0,0,0,0,0,26889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,11,0,0,0,0,0,13,0,0,0,0,0,4250,0,0,0,0,0,0,0,0,0,0,3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2073,0,0,0,0,0,0,0,0,0,46,0,199,0,0,0,0,0,0,0,0,0,0,0,0,280,296,0,0,0,0,2,0,2,150,0,0,0
HMP2_J08169_1_ST_T0_B0_0120_ZVNCGHM-6013_ACNUP,1007,0,0,0,0,0,110,0,0,0,0,0,19958,0,0,0,0,0,0,0,0,0,0,0,0,1,253,0,6,0,0,0,0,0,5,0,0,0,17,0,182,0,0,0,0,0,1,0,0,0,50,0,0,0,0,0,0,1662,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,86,0,0,176,0,0,0,0,0,0,0,0,0,748,0,973,0,0,0,0,0,0,0,0,2,0,0,41,39,24,15,0,0,0,3,0,2,50,394,0,0
HMP2_J79832_1_ST_T0_B0_0120_ZM8YXDM-12_B64B9,1079,0,0,0,0,0,870,0,0,0,0,0,11918,0,0,0,0,0,0,0,2,0,0,0,0,0,31,0,37,0,0,0,0,0,17,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,604,1,0,0,0,0,0,0,0,0,1191,0,3636,1,0,0,0,0,0,0,0,3,0,0,0,45,0,0,0,0,0,1,0,3,20,740,0,0
HMP2_J80105_1_ST_T0_B0_0120_ZN9TKCJ-01_B86HB,938,0,0,3,0,0,204,0,0,0,0,0,5363,0,0,0,0,0,0,0,0,0,0,0,0,96,23,0,83,0,0,1,0,0,5,0,0,0,0,0,95,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3659,0,0,0,0,0,0,1,1,0,0,0,0,30,0,0,0,7,0,0,134,0,0,1,0,0,0,0,0,0,694,0,5166,132,0,0,0,0,0,0,0,4,0,0,0,149,179,1,0,0,29,3,0,13,16,0,0,0
HMP2_J15239_1_ST_T0_B0_0120_ZW61YGW-03_AELNK,370,0,0,0,0,0,211,0,0,0,0,0,10620,0,2,0,0,0,0,0,17,0,1,0,0,0,194,0,11,0,0,0,0,0,0,0,0,0,563,0,15,0,0,0,0,0,1,0,0,0,79,0,0,0,0,0,0,3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,1324,29,0,0,0,0,0,0,0,0,739,0,1170,0,0,0,0,0,0,0,0,4,0,0,2,18,0,0,0,0,0,0,0,14,969,0,9,0
HMP2_J00849_1_NS_T0_B0_0120_ZLGD9M0-1014_AAH7B,212,0,9,3,1629,0,0,0,0,0,0,2,41,0,0,0,0,0,0,0,45,0,8,0,0,0,4,58,0,30,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,60,0,9,90,1,0,0,0,13,0,12,0,0,0,0,12,1,88,67,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,655,8032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0
HMP2_J45151_1_ST_T0_B0_0120_ZOZOW1T-4026-2_APATM,2098,0,0,0,0,0,11,0,0,0,0,0,4743,0,0,0,0,0,0,0,0,0,0,0,0,86,56,0,32,0,0,1,0,0,0,3,0,0,1,0,8,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2861,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,160,0,0,0,0,0,0,0,0,0,448,0,3474,35,0,0,0,0,0,0,0,3,0,0,3,111,0,5,0,0,0,104,0,11,43,59,0,0
HMP2_J45635_1_ST_T0_B0_0120_ZX52KVK-6012_APAJ2,916,0,0,0,0,0,200,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,46,0,0,0,0,0,2,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,107,0,0,0,0,0,0,0,0,0,143,0,3424,19,0,0,0,0,0,0,0,2,0,2,0,112,32,0,0,0,1,4,0,9,4,0,0,0
HMP2_J45203_1_ST_T0_B0_0120_ZOZOW1T-4025,5059,0,0,2,0,0,766,0,0,0,0,0,25518,0,0,0,0,0,0,0,0,0,0,0,0,106,216,0,87,0,0,0,0,0,3,4,0,0,7,0,19,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8381,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,2,0,0,728,0,0,0,0,0,0,0,0,0,984,0,14695,34,0,0,0,0,0,0,1,2,0,0,2,254,0,101,0,0,1,447,0,14,185,1966,0,0
otu_table,11089,0,0,1,0,0,870,0,0,0,0,0,9046,0,1,0,0,0,0,0,0,0,0,0,0,30,41,0,86,0,0,2,0,0,16,0,0,0,1,0,513,0,3,0,0,0,0,4,0,0,12,0,0,0,0,0,0,6964,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,16,8,0,0,350,260,0,0,0,0,0,0,0,0,1199,0,10184,0,0,0,0,0,0,0,0,20,0,0,0,97,219,14,0,0,0,1581,0,18,161,1,0,0
HMP2_J45182_1_ST_T0_B0_0120_ZOZOW1T-7016-3_APATM,509,0,0,0,0,0,90,0,0,0,0,1,15832,0,0,0,0,0,0,0,0,0,0,0,0,7,38,0,3,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1267,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,82,0,0,0,0,0,0,0,0,0,86,0,851,25,0,0,0,0,0,0,1,0,0,0,1,123,3,4,0,0,0,26,0,0,16,127,0,0
HMP2_J45501_1_ST_T0_B0_0120_ZJTKAE3-6023_APA62,980,0,0,0,0,0,813,0,0,0,0,0,21126,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,18,0,0,0,0,1,9,0,0,0,1,0,38,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,306,5,1,0,0,0,0,0,0,0,222,0,2414,2,0,0,0,0,0,0,0,1,0,0,2,443,2,0,0,0,0,28,0,1,4,0,0,0
HMP2_J45282_1_ST_T0_B0_0120_ZRA5YD8-1021_APATM,439,4,0,1,0,0,25,0,0,0,0,0,1951,0,0,0,0,0,0,0,0,0,1,0,0,0,98,0,46,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2206,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,1,0,0,51,5,0,0,0,0,1,0,0,0,88,0,9738,1,0,0,0,1,0,0,1,3,0,0,0,370,0,0,0,0,2,0,0,4,2,0,0,0
HMP2_J45355_1_ST_T0_B0_0120_ZKVR426-2011_APB4D,4555,0,0,1,0,0,66,0,0,0,0,0,2762,0,0,0,0,0,0,0,0,0,0,0,0,13,50,0,74,0,0,0,0,0,29,0,0,0,0,0,88,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,88,4,0,0,0,0,0,0,0,0,716,0,5033,0,0,0,0,0,0,0,0,3,0,0,0,89,31,2,0,0,0,469,0,7,21,549,1,0
HMP2_J80043_1_ST_T0_B0_0120_ZTL5S2Y-03_B86HB,1428,0,0,1,0,0,157,0,0,0,0,0,11714,0,0,0,0,0,0,0,0,0,0,0,0,4,125,0,39,0,0,0,0,0,5,0,0,0,2,0,56,0,6,1,0,0,0,0,0,0,31,0,0,0,0,0,0,1659,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,264,0,0,1,0,0,0,0,0,0,916,0,4288,0,0,0,0,0,0,0,0,8,0,0,15,126,6,0,0,0,0,380,0,4,47,0,0,0
HMP2_J28661_1_ST_T0_B0_0120_ZLTUJTN-2014_AVTWA,257,0,0,1,0,0,73,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,144,0,0,0,0,0,14,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,170,0,0,0,0,0,0,0,0,725,0,926,24,0,0,0,0,0,0,0,13,0,0,0,260,125,0,0,0,0,1,0,1,0,0,0,0
HMP2_J45088_1_ST_T0_B0_0120_ZX52KVK-2025_APAJ2,887,0,0,0,0,0,23,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,171,25,0,18,0,0,5,0,0,1,0,0,0,9,0,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1136,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,525,0,4077,3,0,0,0,0,0,0,0,2,0,1,1,147,100,0,0,0,0,5,0,5,5,0,0,0
HMP2_J45171_1_ST_T0_B0_0120_ZOZOW1T-7018-2_APATM,951,0,0,0,0,0,191,0,0,0,0,0,8779,0,0,0,0,0,0,0,0,0,0,0,0,24,74,0,8,0,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2538,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,24,0,0,109,1,1,0,0,0,0,0,0,0,153,0,2410,23,0,0,0,0,0,0,0,3,0,0,0,132,9,25,0,0,0,52,0,1,31,168,0,0
HMP2_J00878_1_ST_T0_B0_0120_ZMBVNFM-04_AA31J,1881,0,0,2,0,0,1414,0,0,0,0,0,11932,0,21,0,0,0,0,0,0,0,0,0,0,8,560,0,152,1,0,0,0,0,266,0,0,0,19,0,70,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2942,23,0,0,0,0,0,1,0,0,0,0,0,50,0,0,1,300,0,0,1909,0,0,0,0,0,0,0,0,0,3574,0,8123,0,0,0,0,0,0,0,0,130,0,0,217,308,7325,0,0,0,0,742,0,63,28,0,0,0
HMP2_J79840_1_ST_T0_B0_0120_ZPDABJR-3014_B64B9,2857,0,0,0,0,0,111,0,0,0,0,0,4353,0,0,0,0,0,0,1,0,0,0,0,0,0,48,0,35,0,0,0,0,0,4,0,0,0,1,0,171,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1713,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,206,811,0,0,0,0,0,0,0,0,321,0,2259,0,0,0,0,0,0,0,0,2,0,0,1,202,1,0,0,0,0,16,0,4,79,0,0,0
HMP2_J00832_1_ST_T0_B0_0122_ZMGT937-02_AA31J,1082,0,0,1,0,0,0,0,0,0,0,0,4072,0,3,0,0,0,0,0,0,0,0,0,0,0,215,0,680,0,0,0,0,0,0,0,0,0,3,0,260,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,4531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,1,0,0,253,26954,0,0,0,4,0,0,0,0,38,0,12778,0,0,0,0,0,0,0,0,15,0,0,5,695,1,0,0,0,0,28,0,18,44,3,0,0
HMP2_J45099_1_ST_T0_B0_0120_ZUPAQVU-07_APAJ2,453,0,0,0,0,0,202,0,0,0,0,0,5523,0,0,0,0,0,0,0,0,0,0,0,0,17,47,0,33,0,0,1,0,0,6,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,2,16,0,0,253,2,0,0,0,0,0,0,0,0,880,0,4374,0,0,0,0,0,0,0,0,0,0,0,0,44,39,27,0,0,0,45,0,2,46,0,0,0
HMP2_J45515_1_ST_T0_B0_0120_ZVM4N7A-6012-AL2_AWBGH,516,0,0,0,0,0,0,0,0,0,0,0,18812,0,0,0,0,0,0,0,1,0,0,0,0,10,109,0,69,0,0,0,0,0,2,0,0,0,34,0,68,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,0,142,0,0,0,0,0,0,0,0,0,374,0,1457,3,0,0,0,0,0,0,0,3,0,0,2,350,0,0,0,0,0,154,0,18,5,905,0,0
HMP2_J45121_1_ST_T0_B0_0120_ZR3WH7V-6016_APAJ2,1179,0,0,2,0,0,127,0,0,0,0,0,8766,0,2,0,0,0,0,0,2,0,0,0,0,0,37,0,47,0,0,0,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2061,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,421,2,0,0,0,0,0,0,0,0,453,0,2497,1151,0,0,0,0,0,0,0,1,0,0,0,75,69,0,0,0,0,36,0,16,33,0,0,0
HMP2_J79853_1_ST_T0_B0_0120_ZPDABJR-6011_B64B9,2500,0,0,0,0,0,16,0,0,0,0,0,1850,0,0,0,0,0,0,0,3,0,0,0,0,6,30,0,48,0,0,0,0,0,1,0,0,0,10,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,221,30,0,0,0,0,0,0,0,0,318,0,2803,0,0,0,0,0,0,0,0,2,0,0,0,121,80,2,0,0,0,87,0,4,85,0,0,0
HMP2_J43805_1_ST_T0_B0_0120_ZLZNCLZ-08_ANBEN,3610,0,0,0,0,0,919,0,0,0,0,0,3142,0,2,0,0,0,0,0,0,0,1,0,0,6,334,0,24,1,0,0,0,0,2,0,0,0,2,0,221,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,5812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,117,0,0,0,0,0,0,0,0,0,513,0,5170,0,0,0,0,0,0,0,0,16,0,0,18,186,0,0,0,0,0,208,0,55,19,0,1,0
HMP2_J79956_1_ST_T0_B0_0120_ZX52KVK-8012_B64B9,730,0,0,2,0,0,43,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,85,53,0,178,0,0,0,0,0,0,0,0,0,19,0,187,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1888,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,367,0,2402,0,0,0,0,0,0,0,0,12,0,4,2,88,219,0,0,0,0,77,0,11,25,1,0,0
HMP2_J79820_1_ST_T0_B0_0120_ZYHHR4Z-11_B64B9,171,0,0,0,0,0,15,0,0,0,0,0,6713,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,100,0,0,0,0,0,0,0,0,0,408,0,74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,4,0,0,0,0,0,0,0,0,1421,0,1527,14,0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,0,0,293,0,6,1549,0,2,0
HMP2_J45224_1_ST_T0_B0_0120_ZOZOW1T-6033-2B_APATM,1960,0,0,0,0,0,163,0,0,0,0,1,3288,0,0,0,0,0,0,0,0,0,0,0,0,93,70,0,25,0,0,0,0,0,3,17,0,0,0,0,33,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4564,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,521,1,0,0,0,0,0,0,0,0,124,0,9775,276,0,0,0,0,0,0,1,0,0,0,1,206,31,22,0,0,0,32,0,4,49,164,0,0
HMP2_J28643_1_ST_T0_B0_0120_ZYHHR4Z-2021-AL1_AVTWA,284,0,0,0,0,0,13,0,0,0,0,0,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,56,0,0,0,0,0,1,0,0,0,32,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,0,2,0,0,0,0,0,0,686,0,673,6,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,7,0,1,98,1,0,0
HMP2_J79901_1_ST_T0_B0_0120_ZOZOW1T-7036_B64B9,2032,0,0,0,0,0,152,0,0,0,0,0,7130,0,0,0,0,0,0,0,0,0,0,0,0,39,130,0,106,0,0,0,0,0,1,0,0,0,2,0,16,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2952,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,42,0,0,348,10,0,0,0,0,0,0,0,0,314,0,4269,26,0,0,0,0,0,0,0,0,0,0,7,86,1,51,0,0,0,137,0,7,64,152,2,0
HMP2_J00851_1_ST_T0_B0_0122_ZL9BTWF-04_AA31J,394,0,0,7,0,0,840,0,0,0,0,0,3265,0,0,0,0,0,0,0,0,0,1,1,0,0,32,0,67,0,0,0,0,0,0,0,0,0,2,0,268,0,0,0,0,0,144,1,0,0,0,0,0,0,0,0,0,2280,1,0,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,616,12129,0,0,0,6,0,0,0,0,269,0,1476,0,0,0,0,0,0,0,0,91,0,0,0,542,1778,0,0,0,2,0,0,19,46,0,0,0
HMP2_J79782_1_ST_T0_B0_0120_ZQFL1P3-6032_B64B9,530,0,0,0,0,0,135,0,0,0,0,0,2454,0,0,0,0,0,0,0,1,0,0,0,0,6,15,0,60,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,0,23,0,0,0,0,0,0,0,0,0,384,0,3662,417,0,0,0,0,0,0,0,5,0,0,5,85,6,10,0,0,0,149,0,3,0,0,0,0
HMP2_J45372_1_ST_T0_B0_0120_ZY39SN0-02_APB4D,508,0,0,0,0,0,519,0,0,0,0,0,3034,0,0,0,0,0,0,0,0,0,0,0,0,172,8,0,79,0,0,0,0,0,0,0,0,0,1,0,47,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,0,0,448,4349,0,0,0,0,0,0,0,0,462,0,4826,0,0,0,0,0,0,0,0,16,0,0,0,90,12,159,0,0,0,17,0,2,54,0,1,0
HMP2_J79869_1_ST_T0_B0_0120_ZL63I8R-14_B86HB,4790,0,0,0,0,0,497,0,0,0,0,0,16137,0,0,0,0,0,0,0,0,0,0,0,0,190,230,0,201,0,0,0,0,0,10,1,0,0,1,0,23,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,6859,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,34,0,0,988,1,0,0,0,0,0,0,0,0,832,0,9841,226,0,0,0,0,0,0,0,3,0,0,13,379,0,95,0,0,0,40,0,8,125,801,0,0
HMP2_J45265_1_ST_T0_B0_0120_ZOZOW1T-6023-2_APAJ2,571,0,0,0,0,0,211,0,0,0,0,0,9758,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,10,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,2,0,0,104,1,0,0,0,0,0,0,0,0,52,0,1595,28,0,0,0,0,0,0,0,1,0,0,0,144,0,5,0,0,0,13,0,0,7,94,0,0
HMP2_J00828_1_ST_T0_B0_0120_ZN9YTFN-1013_AA31J,2166,0,0,0,0,0,466,0,0,0,0,0,3932,0,10,0,0,0,0,0,0,0,2,0,0,9,522,0,215,0,0,1,0,0,25,0,0,0,3,0,75,0,1,0,0,0,0,1,0,0,36,0,0,0,0,0,0,5379,0,0,0,0,0,0,2,0,0,0,0,0,0,0,146,1,81,0,0,88,22971,0,0,0,6,0,0,0,0,663,0,10322,0,0,0,0,0,0,0,0,241,0,0,21,844,668,0,0,0,2,0,0,40,228,0,0,0
HMP2_J43837_1_ST_T0_B0_0120_ZVBQY1N-6013_ANBEN,179,0,0,0,0,0,164,0,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,26,0,0,0,0,0,0,0,0,0,2,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691,3033,0,0,0,2,0,0,0,0,102,0,1025,0,0,0,0,0,0,0,0,1,0,0,3,4,3,1,0,0,0,75,0,4,14,0,0,0
HMP2_J45406_1_ST_T0_B0_0120_ZVGW5FI-01X_APB4D,1256,0,0,0,0,0,666,0,0,0,0,0,13884,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,1303,0,0,0,0,0,0,0,0,0,2,0,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,168,0,0,0,0,0,0,0,0,0,62,0,7437,1,0,0,0,0,0,0,0,1,0,0,0,33,0,0,0,0,0,0,0,22,17,0,0,0
HMP2_J79891_1_ST_T0_B0_0120_ZOZOW1T-7035_B64B9,854,0,0,0,0,0,106,0,0,0,0,0,9866,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,37,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,0,266,0,0,0,0,0,0,0,0,0,188,0,1921,121,0,0,0,0,0,0,0,0,0,0,1,162,6,0,0,0,0,29,0,4,10,164,0,0
HMP2_J79814_1_ST_T0_B0_0120_ZPDABJR-6037_B64B9,2097,0,0,1,0,0,85,0,0,0,0,0,5051,0,0,0,0,0,0,0,2,0,0,0,0,1,41,0,46,0,0,0,0,0,2,0,0,0,1,0,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1268,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,383,115,0,0,0,0,0,0,0,0,352,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,144,15,1,0,0,3,37,0,2,79,1,0,0
HMP2_J00891_1_ST_T0_B0_0122_ZJTKAE3-01_AA31J,2272,0,0,11,0,0,1251,0,0,0,0,0,18432,0,12,0,0,0,0,0,0,0,0,0,0,6,120,0,417,0,0,0,0,0,296,0,0,0,19,0,278,0,0,2,0,0,5,3,0,0,0,0,0,0,0,0,0,3358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,868,1,0,0,0,0,0,0,0,0,457,0,5390,1,0,0,0,0,0,0,10,14,0,0,8,314,5,0,0,0,0,1,0,54,55,0,0,0
